location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.3222099773988,53.97057324294777,36.74%,71.67%,69.71%,188938,34905505
Los Angeles,102.75908687929808,73.05833861899494,28.90%,65.80%,64.71%,147260,28677844
Chicago,63.61421680918151,41.62093258321286,34.57%,68.89%,67.98%,71801,14364375
Houston,53.89517844074617,46.28536500212385,14.12%,53.81%,53.19%,87447,20269951
Phoenix,61.353572773390844,40.62308892355701,33.79%,64.10%,62.07%,27142,5374131
Philadelphia,54.52988656965482,41.393185908180016,24.09%,64.91%,63.39%,39673,9618506
San Antonio,45.72201853217251,35.70612812470113,21.91%,59.94%,60.07%,39230,7619017
San Diego,79.23476104734678,53.86792634553615,32.01%,70.91%,69.94%,35501,5803052
Dallas,64.89130258542136,48.80236510574805,24.79%,54.90%,54.06%,35577,8065622
San Jose,60.17748898768887,39.52561153548161,34.32%,77.72%,77.13%,15774,2632835
Austin,72.57072316749029,46.87748667137842,35.40%,65.63%,65.32%,34103,6125412
Jacksonville,47.17324893418018,39.9829014700876,15.24%,36.59%,34.78%,762,99594
Fort Worth,51.86920352746162,42.090893494527116,18.85%,53.55%,53.29%,16807,3096710
Columbus,44.20416433156105,31.77794225614383,28.11%,61.30%,60.57%,23225,5015011
San Francisco,111.8688144990535,55.89521070348852,50.04%,83.80%,82.66%,37779,5752997
Charlotte,57.80994596940881,41.26097226819679,28.63%,56.43%,55.63%,21438,4970385
Indianapolis,46.32756715039601,31.718317309527666,31.53%,60.70%,60.12%,18812,3726274
Seattle,97.87151565670507,48.31252263970149,50.64%,84.36%,84.06%,24052,4430460
Denver,81.20649111482551,51.36586422115183,36.75%,69.74%,69.47%,17746,3212375
Washington,80.86368311451517,54.285736124704634,32.87%,75.62%,74.84%,45720,8408166
Boston,74.42054943414793,43.95761639874703,40.93%,74.54%,73.76%,24367,3879535
El Paso,50.89215148645002,40.01415741829464,21.37%,66.26%,66.38%,10917,1985929
Detroit,53.453446191145844,50.34962865611367,5.81%,50.91%,49.61%,11629,2728381
Nashville,72.93388295708884,47.387203201138014,35.03%,59.91%,58.64%,22147,4459395
Portland,79.29812615420255,47.790761105236626,39.73%,78.71%,77.58%,18581,4346636
Memphis,49.42820888919086,38.30264352265722,22.51%,58.58%,57.44%,12945,3003876
