location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.25007253780281,48.61962715229487,42.97%,77.84%,75.98%,182723,32211999
Los Angeles,102.84933314787568,65.95534027721438,35.87%,71.96%,70.53%,142245,26464958
Chicago,63.640016933671106,37.05977864009088,41.77%,75.35%,74.48%,69052,13195487
Houston,53.90107388427122,42.15371639301983,21.79%,58.82%,58.45%,84151,18836152
Phoenix,61.31824804013747,35.30882422075057,42.42%,68.66%,67.68%,26137,4943667
Philadelphia,54.491115240069846,37.47808942047929,31.22%,70.33%,68.34%,38380,8926791
San Antonio,45.747488334242135,31.96813769540258,30.12%,64.91%,65.32%,37898,7044108
San Diego,79.33575098293659,47.6392202501518,39.95%,76.61%,75.02%,34352,5367094
Dallas,64.95463330325279,44.000045500752655,32.26%,61.00%,59.18%,34169,7363079
San Jose,60.14388246237183,33.02959284573209,45.08%,82.81%,82.10%,15330,2468859
Austin,72.75054526261029,41.10829040035246,43.49%,70.23%,70.26%,33031,5633997
Jacksonville,47.06616106153773,37.12720381891066,21.12%,40.81%,40.69%,744,93152
Fort Worth,51.81060710075182,38.31364324988066,26.05%,58.10%,57.59%,16259,2863181
Columbus,44.364047288269,28.17897808066085,36.48%,65.59%,65.23%,22588,4659730
San Francisco,112.03297896253373,49.2386616112309,56.05%,88.89%,87.81%,35359,5127463
Charlotte,58.04296077581673,36.967161137624636,36.31%,63.24%,62.18%,20676,4569405
Indianapolis,46.513341667919946,28.928480667377087,37.81%,67.12%,66.82%,18251,3490307
Seattle,97.67808247825496,40.13982586209316,58.91%,89.99%,89.94%,23304,4058759
Denver,81.03778860384408,45.36277371401606,44.02%,75.48%,75.49%,17061,2946114
Washington,80.80722358033782,48.9025246507275,39.48%,80.63%,80.08%,44341,7853725
Boston,73.76801171682114,38.59068675396584,47.69%,80.65%,79.29%,23669,3586156
El Paso,50.98097002217858,36.36341993062689,28.67%,71.02%,71.59%,10517,1838139
Detroit,53.215542418015495,46.99645908759524,11.69%,58.46%,55.00%,11186,2506057
Nashville,72.82691116769402,42.01777155289546,42.30%,66.85%,65.76%,21430,4103708
Portland,79.60526808914365,42.7105501858663,46.35%,83.19%,82.23%,17967,3994171
Memphis,49.674994094892234,35.50261103206069,28.53%,62.20%,60.25%,12465,2773552
Oklahoma City,46.20508472791831,31.121376648118723,32.65%,58.83%,60.91%,10037,1956913
Las Vegas,83.68150703885686,61.05544039151392,27.04%,61.87%,62.46%,18942,3207532
Louisville,45.734761427650994,28.555175916540936,37.56%,65.35%,64.96%,7799,1451455
Baltimore,46.00377413479852,29.38801518684038,36.12%,68.04%,66.67%,14384,3439731
Milwaukee,53.03514381490413,35.29957605220675,33.44%,63.80%,63.78%,8821,1766593
Albuquerque,51.76434182745042,30.225093268286063,41.61%,76.36%,74.79%,7248,1227966
Tucson,53.71605564434351,34.00152606239164,36.70%,68.07%,68.36%,8522,1398875
Fresno,37.744493533358224,24.062735523489795,36.25%,62.22%,63.80%,8614,1517817
Mesa,47.28575085368533,33.46057334608983,29.24%,65.57%,63.85%,5810,982718
Sacramento,62.40498267270647,49.32951283803823,20.95%,68.56%,67.84%,10136,1810521
Atlanta,89.07052452746785,63.277091861574526,28.96%,54.60%,52.52%,36364,7272397
Kansas City,60.86708261978727,36.80563145428968,39.53%,67.19%,65.74%,10650,1884054
Colorado Springs,64.35572003897632,40.2938995396298,37.39%,73.28%,73.25%,5479,894486
Miami,114.0561585032653,82.94665623447341,27.28%,62.48%,61.18%,25084,2570931
Raleigh,52.4023693771463,30.276930235187795,42.22%,66.12%,66.98%,11727,1978191
Omaha,49.634938630101075,31.531223479178966,36.47%,71.67%,72.13%,9331,1346092
Long Beach,55.95085983251071,35.4804461068679,36.59%,64.09%,63.83%,11155,2183846
Virginia Beach,50.65412353086732,37.37776089602555,26.21%,70.52%,69.91%,7275,1366833
Oakland,86.59015329082563,38.80777253459706,55.18%,81.08%,81.23%,10701,2300201
Minneapolis,68.73674129461719,35.312351915855714,48.63%,77.98%,77.24%,12336,2241805
Tulsa,50.1464394104475,32.87414772600202,34.44%,67.12%,65.85%,5540,997133
Arlington,56.06733601795608,32.13716427863911,42.68%,71.59%,71.54%,15253,2732208
Tampa,71.24352443221053,43.038643308686225,39.59%,66.95%,66.42%,11291,1897074
New Orleans,55.67246947470084,37.68159321077573,32.32%,61.36%,61.17%,18729,4781163
Wichita,39.10324715638531,25.074999149280867,35.87%,64.23%,58.79%,5920,839704
Cleveland,53.550673378311316,39.75344524669459,25.76%,55.49%,55.05%,10435,2306055
Bakersfield,39.33472778405504,31.145326166071975,20.82%,56.38%,55.99%,6077,1040973
Aurora,42.457998226383395,20.499765155857542,51.72%,72.98%,75.24%,781,72930
Anaheim,65.2607140981781,40.63446531366511,37.74%,61.77%,61.24%,8919,1089421
Honolulu,140.03501951317665,90.12273023316123,35.64%,78.97%,73.93%,12687,1294931
Santa Ana,46.20482667580288,25.932502253692093,43.87%,61.50%,60.94%,3187,489221
Riverside,45.07497863979823,35.539873384088175,21.15%,62.58%,63.85%,6455,953777
Corpus Christi,48.89013282472326,39.17127233261542,19.88%,50.53%,51.76%,5600,860767
Lexington,42.071335663825124,25.913761084933714,38.41%,56.19%,55.17%,1321,177709
Stockton,41.48365861425315,32.66733601155788,21.25%,54.25%,54.52%,3832,698894
Henderson,72.37593655369697,46.79408395556774,35.35%,65.24%,66.01%,5795,1244521
St Paul,55.62574085495552,27.379972041675465,50.78%,81.17%,79.76%,4654,840365
St Louis,55.4594452996441,32.4110649526365,41.56%,76.42%,76.04%,7771,1452507
Cincinnati,54.984456544101505,28.032501712973065,49.02%,65.39%,65.53%,7511,1216322
Pittsburgh,53.60819903511357,30.818348782786057,42.51%,77.62%,76.06%,9710,1848991
Greensboro,36.68858319692172,29.372306276757406,19.94%,53.49%,54.57%,7678,1989073
Anchorage,110.26786712309571,61.236080499740844,44.47%,84.10%,80.54%,3828,737456
Plano,60.60759311166268,34.47036337745836,43.13%,72.71%,72.06%,4650,884868
Lincoln,54.224766742702194,33.62071974991575,38.00%,63.58%,63.67%,6164,710326
Orlando,92.6503575456562,64.8794638014359,29.97%,59.26%,58.36%,14829,2279056
Irvine,79.02839009224039,46.218463947690545,41.52%,77.99%,76.06%,4870,774305
Newark,54.29127487163231,31.90970041859241,41.22%,62.83%,62.00%,6739,1243639
Toledo,39.55505484851761,29.297125824761228,25.93%,63.95%,63.76%,4109,759655
Durham,50.76241648182715,32.63026034677853,35.72%,63.29%,64.44%,6229,1464998
Chula Vista,56.102458497817075,35.7109974546293,36.35%,74.20%,74.03%,3214,483410
Fort Wayne,43.169801915127024,30.24305652927213,29.94%,59.55%,55.00%,3686,528648
Jersey City,58.92177373324201,31.467164453825486,46.60%,77.35%,76.87%,5056,918373
St Petersburg,65.53021818320349,38.13583703126958,41.80%,71.12%,68.53%,4412,953110
Laredo,37.98067372703599,30.04956874840133,20.88%,55.02%,54.35%,2424,346162
Madison,44.580933747109064,24.059362167874156,46.03%,63.43%,60.16%,1008,106306
Chandler,59.59688335707727,38.39100293217264,35.58%,70.91%,71.91%,3778,574597
Buffalo,43.45922075383903,29.261420515228824,32.67%,63.54%,64.70%,5625,1148684
Lubbock,53.044112402331365,41.60981375797209,21.56%,48.14%,49.78%,6508,854441
Scottsdale,87.49265111281568,51.939540831390566,40.64%,72.73%,72.47%,5137,719303
Reno,57.9813363751427,33.75403938880217,41.78%,74.17%,73.01%,5225,821824
Glendale,54.8789023230187,26.462290339332295,51.78%,81.23%,78.62%,271,45374
Gilbert,64.41083585154759,35.89520143515583,44.27%,70.74%,66.55%,4184,557557
Winston-Salem,38.4636431734373,31.58904439553938,17.87%,55.21%,54.78%,3983,728015
North Las Vegas,46.57252403499545,38.394780454737244,17.56%,56.14%,55.21%,3246,589104
Norfolk,44.67695915496375,34.99874801304504,21.66%,59.00%,57.17%,5673,1450142
Chesapeake,41.96179979359505,28.853959824807976,31.24%,58.39%,58.80%,2454,536140
Garland,36.14080312813736,29.92229654027487,17.21%,52.65%,51.89%,3585,661927
Irving,56.43972877704436,38.900737400282274,31.08%,63.80%,62.66%,4415,771245
Hialeah,34.32910653080843,30.85768920591666,10.11%,59.43%,58.14%,2045,300640
Fremont,77.82101866062504,44.81296650147198,42.42%,80.90%,81.00%,3243,540472
Boise,67.24144941346105,35.50440824602473,47.20%,72.62%,70.71%,3419,563291
Richmond,53.02830037786592,37.98902818599759,28.36%,64.07%,62.07%,9571,1909397
Baton Rouge,42.34441184398296,32.39055839165963,23.51%,43.73%,43.20%,8145,2625406
Spokane,59.26446235010798,37.98981232400772,35.90%,64.89%,64.68%,2580,417281
