location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.47912464463427,43.6292464148165,48.96%,81.81%,81.02%,175351,28980983
Los Angeles,102.67177928888249,60.178563889394454,41.39%,77.01%,77.77%,135544,23825832
Chicago,63.638567711741764,32.1873813171241,49.42%,80.80%,81.23%,65905,11757950
Houston,53.7272203244198,38.17256839783179,28.95%,63.00%,64.73%,79367,16860967
Phoenix,61.306636170076956,31.737325056567858,48.23%,73.21%,74.25%,24727,4436788
Philadelphia,54.70580165485451,34.09235565360829,37.68%,74.27%,73.72%,36549,8027270
San Antonio,45.48185510423795,29.712813161958117,34.67%,69.05%,69.92%,35974,6342954
San Diego,79.36484570120284,43.56765325953227,45.10%,80.54%,81.24%,32845,4823147
Dallas,64.59522462559674,39.6954482552767,38.55%,66.25%,66.12%,32031,6558737
San Jose,60.036434803333506,28.632201068172776,52.31%,85.49%,86.24%,14656,2272658
Austin,72.59906531129857,38.471695805773216,47.01%,73.86%,75.93%,31364,5052684
Jacksonville,47.79717705230158,37.651602387528676,21.23%,38.02%,54.93%,704,85657
Fort Worth,51.64311876635987,34.13956556975534,33.89%,64.59%,65.95%,15458,2557362
Columbus,44.592119637647066,25.30268708187262,43.26%,70.25%,71.69%,21653,4257501
San Francisco,113.02066654123647,44.434617770893496,60.68%,91.80%,92.11%,34121,4611756
Charlotte,57.3541513117679,32.31867748876874,43.65%,67.59%,68.70%,19648,4054702
Indianapolis,46.79160528011403,26.028299219217168,44.37%,71.91%,73.52%,17384,3120513
Seattle,98.69052019300362,34.543304966328556,65.00%,92.90%,93.27%,22327,3638470
Denver,81.22518270620658,40.030491389756676,50.72%,78.63%,80.94%,16105,2554914
Washington,80.15008840744935,42.598522029423144,46.85%,83.83%,84.31%,42629,7121408
Boston,74.23763743912902,34.09500071253569,54.07%,84.12%,83.32%,22732,3236984
El Paso,51.08024793991072,32.241936707122306,36.88%,76.29%,79.01%,10027,1678554
Detroit,53.427369232968054,43.436992378746595,18.70%,65.55%,63.59%,10578,2235780
Nashville,72.99404068525179,38.81113210964995,46.83%,70.47%,71.79%,20554,3704457
Portland,79.70090006072583,38.2510101004146,52.01%,86.49%,86.09%,17172,3543965
Memphis,49.74784970491871,33.19355386820191,33.28%,67.34%,66.06%,11751,2482973
Oklahoma City,46.08547434774434,28.644236540656998,37.85%,64.79%,68.53%,9551,1745249
Las Vegas,83.3855694456564,56.119780043876354,32.70%,65.92%,68.41%,17808,2871810
Louisville,45.38943844655993,25.599134524234973,43.60%,68.80%,69.27%,7488,1298165
Baltimore,45.37174741020034,24.82547345500974,45.28%,71.46%,73.79%,13624,3085058
Milwaukee,52.89418983327158,31.061575982096407,41.28%,70.91%,73.13%,8384,1556247
Albuquerque,51.34159971464399,25.697588630308392,49.95%,81.85%,81.77%,6925,1107552
Tucson,53.69989768217339,30.210416433539667,43.74%,71.80%,75.53%,8094,1255578
Fresno,37.732502772418464,21.29769056962594,43.56%,65.80%,69.69%,8239,1383285
Mesa,48.75182142383263,32.26575717620456,33.82%,73.33%,72.74%,5567,906956
Sacramento,61.73219302312787,40.814482245094354,33.88%,74.05%,75.90%,9593,1628003
Atlanta,88.87810116130893,57.62066796161034,35.17%,59.94%,59.43%,34115,6489080
Kansas City,61.33171690657281,33.17085109592054,45.92%,73.35%,71.98%,10161,1673196
Colorado Springs,64.53874353679625,36.934787701169206,42.77%,77.75%,81.64%,5205,828249
Miami,113.87498219513306,78.21499248151139,31.32%,66.70%,68.81%,23008,2272422
Raleigh,52.57043142085948,28.168754073007307,46.42%,71.32%,71.69%,11275,1765346
Omaha,49.487827797686926,28.927746460760766,41.55%,73.79%,75.40%,8906,1213586
Long Beach,55.55492917933365,31.770564198246753,42.81%,69.73%,71.67%,10621,1989306
Virginia Beach,49.61208199533586,33.26079411112702,32.96%,74.90%,72.31%,6937,1249515
Oakland,86.85655735527052,33.42880177138181,61.51%,85.13%,86.61%,10299,2074704
Minneapolis,69.68293935778831,31.954478068147438,54.14%,82.79%,82.32%,11817,1987401
Tulsa,49.92378528527974,30.37216713299078,39.16%,71.20%,70.19%,5247,869317
Arlington,56.16527411844691,30.477537104147288,45.74%,75.70%,75.95%,14609,2502997
Tampa,70.48008746328797,38.458478555091034,45.43%,70.84%,70.31%,10596,1656844
New Orleans,55.801861119395504,34.90042716866883,37.46%,65.05%,64.80%,17913,4328940
